stock_1,stock_2,mi_value
CTAS,DLR,1.92543050697844
LRCX,NXPI,1.9254209932246478
ANET,RTX,1.9254172562635068
AEP,KO,1.925406197649186
GE,PHM,1.92540415347762
CRM,MSCI,1.9253839287265733
APO,CSCO,1.9253465890149655
COST,EXPD,1.9253322041875824
INTU,STX,1.925327567062019
CDW,EMR,1.9253190050742246
TER,WM,1.9252975708514688
AAPL,EXR,1.9252831608319219
HON,ORCL,1.925270908935928
AXP,UNP,1.925247579411006
HCA,LRCX,1.925235661465196
AVGO,PYPL,1.9252339313638216
COR,DELL,1.9252059779472925
ADP,ADSK,1.925196675125297
IQV,POOL,1.9251814266062603
LMT,SO,1.9251798983419217
HLT,ZBRA,1.9251727088014026
LLY,SW,1.9251649444483256
MA,ROST,1.9251426318680522
ORLY,WSM,1.9251110585314917
HUBB,IT,1.925078306946997
LRCX,MCK,1.9250598170230078
A,AAPL,1.9250475600025507
PAYX,PHM,1.9250356057647995
NSC,XYL,1.9250128500131831
FIX,HSY,1.924999859472849
CB,LII,1.9249985438948152
CMG,IT,1.9249978022790664
JBL,TDY,1.9249462522061365
AME,STE,1.9249431012883917
PAYC,TECH,1.924924639195501
VRSK,XYL,1.924916681177137
ROK,XYL,1.9249064952420942
TJX,URI,1.9249021729956624
ADI,ROK,1.9248972855425375
DPZ,MPWR,1.9248961286233115
DPZ,ICE,1.9248741154415816
BRK-B,VRTX,1.924842067440224
LRCX,VRTX,1.9248215346481423
ARES,STX,1.924817422656277
AEP,MCD,1.92478758939522
MAR,SYK,1.9247827545096934
IEX,J,1.9247480656169522
NTAP,WMT,1.9247411041612088
GD,TPL,1.9247351769380012
BRO,EVRG,1.924726174815165
ELV,MCD,1.924723323918299
DECK,ZTS,1.9247067878822535
IDXX,LII,1.9246758449999706
ED,PGR,1.924666307680245
ACGL,DECK,1.9246663020133103
CDW,ELV,1.924622276149883
BLK,IT,1.9245908755375996
CAH,WRB,1.924581072967788
ATO,AXP,1.9245604363797826
CRL,TMO,1.9245470858651126
BAC,COF,1.9245342415828521
DGX,PH,1.924534098176014
FIX,TECH,1.9245226307671777
INTU,LH,1.9245060665086424
NSC,URI,1.9244813641606768
ALL,BX,1.924462263928942
GE,ICE,1.9244465217728735
MAR,SPGI,1.924445634341998
LOW,VRSK,1.9243834093308534
ACN,MTD,1.9243756765619586
BR,ETR,1.9243710893488355
LDOS,ORLY,1.9243574474644065
ALL,ROP,1.9243420246138663
ETN,STX,1.9243327698886177
COST,KDP,1.9243182570961566
COST,MAS,1.9243156138671247
EFX,GOOG,1.9243116658377217
BLK,GLW,1.9242848995580908
CDNS,IR,1.9242651414054324
BLK,MAS,1.9242490106447612
ABT,VRSK,1.9242343163051623
ORLY,SMCI,1.9242152852642207
ETN,NFLX,1.9242147853956784
EPAM,MCD,1.9241990037921182
GOOG,RTX,1.9241507378868297
LULU,MA,1.9241501257818887
KEYS,WST,1.9241475321698231
BRK-B,ROK,1.9241349612268015
ATO,YUM,1.9241325028322969
WMT,XEL,1.924131825318336
AMAT,LYV,1.9241294172328742
CRH,PKG,1.9241236939894872
FAST,TTD,1.9240970300343623
DLR,MSFT,1.9240890854368684
BLDR,MSCI,1.924075921041985
APO,UNP,1.9240429671537957
CDNS,NRG,1.9240079384918483
VRSK,VRSN,1.9239807295619913
ADP,DUK,1.9239656869655133
CRL,POOL,1.9239581207058964
AMD,GWW,1.9239325842992543
GD,HIG,1.9239289284692433
ALL,IT,1.9238846365937095
CME,ETN,1.9238822289627262
ISRG,LNT,1.923781533072441
J,LMT,1.9237572214583296
ALL,TJX,1.9237538466183117
EME,SCHW,1.923742934833595
GWW,META,1.9237344243632046
BX,PLD,1.9237102183443067
KKR,KO,1.9236871810827874
HIG,IT,1.9236665960604906
AMZN,GE,1.923651726750776
GD,NOC,1.92365067841978
BR,ROK,1.9236436637282508
NVR,PLD,1.9236299667172825
AZO,URI,1.9236151961472217
AIZ,ANET,1.9235900234676113
ALL,VRSK,1.9235875505394344
TJX,WST,1.9235784588078737
ABT,IDXX,1.9235624838705776
KEYS,NSC,1.9235622915253376
GLW,ORCL,1.9235545910404808
MA,NOC,1.9235383335592608
CB,IT,1.923521399319529
BR,MLM,1.92348746551614
MSI,NI,1.9234801745786674
MCK,UNH,1.923461930158446
CBOE,JPM,1.923457222261436
ALLE,WM,1.9234541839445984
DPZ,IDXX,1.92343183006139
ABT,CDW,1.9233884277900855
ADI,LDOS,1.9233757324637917
ORCL,TEL,1.9233665800037263
RVTY,SNPS,1.9233452598396765
IDXX,NVR,1.9233440181455295
FISV,MAR,1.9233391084494322
HUBB,XYL,1.9233232646206622
ELV,LLY,1.9233053857664018
MAR,MSCI,1.9232988534334625
CB,SO,1.9232869845410667
MS,XYL,1.9232795983025828
COO,RSG,1.9232575875677345
AVY,AXON,1.9232514757944594
ROST,TT,1.92325038416974
PKG,TPL,1.923248077566048
POOL,ROK,1.923239866524819
PWR,RMD,1.9232373106057539
ERIE,LMT,1.9232346705490742
JNJ,NDAQ,1.923233090932305
LIN,SBAC,1.9232246045310493
KO,ORCL,1.9231992606245527
AON,NDSN,1.9231976026846238
AXON,MAR,1.9231720075284835
EPAM,ODFL,1.9231706772678985
KKR,TKO,1.9231428848465786
EME,RF,1.9231363921100844
A,CDW,1.9230863087056915
DELL,EMR,1.9230706270977558
AXON,TRV,1.9230584625450655
ACGL,AXON,1.923052544226507
ROL,TRV,1.9230501467866068
GLW,WMT,1.9230435065713274
ADP,MOH,1.923039503080255
MCD,TXN,1.9230323875556408
FDS,WRB,1.9229879742819378
ETN,MU,1.922978477966575
AME,ON,1.922946111990898
ITW,PG,1.9229440600149654
ETN,TYL,1.9229431336922393
APH,TRGP,1.9228944554818657
CINF,TMUS,1.92288215875998
AON,VRTX,1.9228592850348858
LRCX,TSCO,1.9228528017759083
RJF,V,1.9228488335290146
GRMN,TGT,1.922827472861479
PAYC,UNH,1.9228061242366976
CMI,MAS,1.9227750724734027
ICE,SW,1.922760421212206
TDG,ZBRA,1.9227542417728565
AMAT,ROK,1.9226937286064556
IEX,ODFL,1.9226519492365775
GNRC,ZBRA,1.922651605859782
L,URI,1.9226177963236433
ETN,SMCI,1.922616934136209
CHD,ERIE,1.9225939964893206
DHI,TDY,1.9225830619902669
HLT,STX,1.9225793195801675
KKR,TTWO,1.9225538392688872
IT,J,1.9225473111309992
HD,JBL,1.9225346852128866
APO,EL,1.922484977103936
ARES,MPC,1.9224722685287996
DXCM,MCO,1.9224350098142806
A,PH,1.9224245739888843
ICE,KO,1.922360938024421
MCD,TECH,1.9223534951504864
CDW,ECL,1.922349745196086
LLY,LMT,1.9223157167466216
ELV,EME,1.922306799400934
IDXX,J,1.9222291291930196
AMAT,PAYC,1.92221523572738
CMS,PEG,1.9222025122521627
DUK,PAYX,1.9221985626505866
ACGL,TMUS,1.922195405084384
HUBB,ROP,1.9221878081974781
BRK-B,OKE,1.9221860841738347
DG,GRMN,1.9221698409864991
DRI,UNH,1.9221695792850515
A,AVY,1.922163296645455
ADBE,DPZ,1.9221587077139866
GD,TRV,1.9221584373356972
FISV,TMO,1.9221368657135067
ACGL,YUM,1.9221243852117476
AON,PEG,1.9220842406487952
EFX,KLAC,1.9220729998134347
BLDR,VRSK,1.9220527426702985
ETN,LHX,1.9220518248649623
J,LLY,1.9220326917364376
HLT,LOW,1.922029460707891
AMP,GD,1.9220247972554578
A,KEYS,1.9219972763259503
J,LII,1.9219787288509964
ADBE,HLT,1.9219779692910506
EL,NOW,1.9219427555197546
DUK,SRE,1.9219354390194892
BLK,LLY,1.921916688501934
CINF,DOV,1.921902004581982
ADSK,CRM,1.9219004789780023
ALLE,FISV,1.9218977675001498
AMAT,HCA,1.9218912017180039
BSX,HUBB,1.9218884179440205
CRH,NDAQ,1.921882178184398
META,ROL,1.9218741608316807
NOC,PAYX,1.9218696223728984
CSX,HLT,1.9218374697886633
ERIE,J,1.921828435037673
ISRG,JKHY,1.9218118399870447
CMG,DHI,1.9218068713638556
NSC,ODFL,1.9217932624174046
MU,SNPS,1.921757658316572
ARES,GEN,1.9217465911032785
CSX,GWW,1.9217336751960503
ATO,NVR,1.9217119440323482
DTE,ROL,1.9216974700476894
NSC,ORCL,1.921696932856318
ABBV,DELL,1.9216935320951174
EL,LRCX,1.921688590045792
ICE,PEP,1.9216798051409467
LNT,MAA,1.9216773338304531
ADI,AVY,1.921665039864389
COST,EFX,1.9216552402565399
DELL,ROP,1.9216429922930824
LULU,NOW,1.9216368745852022
ABT,PAYX,1.9216034284404373
DUK,NEE,1.921595477742665
DHI,HCA,1.9215857315131342
NDSN,SHW,1.9215711908896163
ADP,MRK,1.9215656919329829
LDOS,XYL,1.9215576617730283
ELV,FAST,1.9215238104332453
AXON,DGX,1.921504761168411
FISV,YUM,1.9214928682860932
AXON,WSM,1.9214793203966019
ABBV,GD,1.921475417519353
GS,JBL,1.9214495544915122
CDNS,GLW,1.921434235811065
CHTR,CTAS,1.9214219171912506
ADSK,TMUS,1.9214081904846898
COR,UNH,1.9213863480530922
GLW,MA,1.921385030210999
FICO,TGT,1.9213642598649208
NDAQ,TTD,1.921350147277021
EFX,PGR,1.9213442021796188
LHX,ORCL,1.9213422042920596
PKG,SHW,1.92131360353499
AIZ,TDY,1.9213098228556365
AVY,ICE,1.921292995619767
CRM,TDG,1.921270045718351
AZO,BLK,1.9212574227774613
CAT,WST,1.9212369396891118
LMT,VRSK,1.9212332243261552
L,ORCL,1.9212330647319174
LMT,POOL,1.9212176426628866
ICE,TER,1.9212019313799398
MCK,TRV,1.9211992957874913
MNST,MSI,1.9211622807297835
AMP,RF,1.9211608924750105
AMD,META,1.921139735754707
MSCI,VRSN,1.921130310770423
FTNT,ITW,1.9211024802962993
CEG,CRH,1.9210991925693477
EPAM,RMD,1.921068800144737
BAC,CPRT,1.9210473223645668
CB,ORCL,1.921036095816929
AVGO,ETR,1.921035194279851
AVY,GWW,1.921010212313403
CTAS,RF,1.9210024598540583
BRK-B,PG,1.9209470463804001
ALGN,MSI,1.9209360750433062
AEE,ORCL,1.9209334758496375
LIN,MTCH,1.9209310618305755
DOV,ZBRA,1.9209193079207056
MAR,MCD,1.9208932167731674
HON,KKR,1.9208912350705067
ORLY,TTD,1.920888690140975
GWW,HON,1.9208552501640197
LULU,TT,1.920845059854275
ABT,FAST,1.920818979605579
LIN,TEL,1.9208038640025555
KEYS,VRSK,1.9207912243880017
CEG,WMT,1.9207790979634203
GL,WRB,1.920756171234812
ADI,NTAP,1.9207556182854013
BRO,RF,1.9207374008383868
DHI,FTNT,1.920724822720965
EMR,TDY,1.9206874009196293
BR,DUK,1.9206724029258204
COST,WEC,1.920671599959158
EXPD,FIX,1.9206638220066063
ALLE,ISRG,1.9206602022694526
CDW,TRV,1.92065120436877
ORCL,STE,1.920650432876121
AZO,CBRE,1.9206479987515872
AIZ,FAST,1.9206413779485993
AFL,TXN,1.920635331580726
GNRC,ROL,1.9206286958689263
CPT,NDAQ,1.9206250423931563
HWM,VRSK,1.9206169886902902
LRCX,UNP,1.9206152402055203
CDNS,LULU,1.9205752241487026
GNRC,ORLY,1.9205731075680883
AMP,META,1.9205354437098385
NFLX,WST,1.9205263126557626
PEG,V,1.9204787651215236
AME,STX,1.9204574600433897
PTC,ROP,1.9204462956107655
IT,WST,1.9204277888987622
CRH,TMUS,1.9204089300287717
JBL,TEL,1.920351120880848
ORCL,TMO,1.9203334563290222
ACN,NSC,1.9203157578573722
A,CRL,1.920307222140429
GS,TRV,1.9203064249199375
CINF,CME,1.920259130751913
BRO,CHTR,1.9202515883288793
ANET,CEG,1.920250895286082
AON,TTWO,1.9202472763460732
EMR,TMUS,1.9202387080418923
KO,MCO,1.9202331918910864
PAYC,RMD,1.9202294020863806
FISV,HIG,1.920217857258349
PCAR,XYL,1.9201950288270349
FICO,GL,1.9201857648163365
MCK,SPGI,1.9201751573242618
DGX,KKR,1.9201712354267095
CNP,PGR,1.920161944730815
BX,STE,1.9201409975271186
CPRT,XEL,1.920138324649671
ERIE,META,1.920019053347069
DELL,TJX,1.9200026200102456
JKHY,MPWR,1.919962935852908
EG,PGR,1.919955474319184
LOW,ORCL,1.9199535670160648
NTAP,SYK,1.9199458418147322
TDY,TJX,1.919944433701786
NEE,SYK,1.9199217291755912
FICO,NKE,1.9198995975486106
AVGO,CPT,1.9198967682399888
NOW,TXN,1.9198743223210886
ATO,TPL,1.9198511002082148
PH,STX,1.9198199746867946
ANET,HON,1.9197959893711785
MRSH,VRSN,1.919788991592235
CSX,HD,1.919768352077647
CDW,PKG,1.919739801313081
CSCO,FTNT,1.91973721841922
BRK-B,CRH,1.9197204433945416
TECH,VRSK,1.9197120893392914
DHR,TECH,1.9196822677736054
AVGO,PODD,1.9196633941273906
CSX,PAYX,1.9196494898918044
FIX,MAA,1.9196114049102202
ADM,AJG,1.9195965476482855
AIZ,URI,1.9195604711596905
AZO,JPM,1.9195251212592856
STE,UNH,1.9195213471018109
CCL,MSFT,1.9195036361247064
EL,SHW,1.9194925677095884
TMUS,TSCO,1.9194902497745836
DTE,MSCI,1.9194695974133218
EBAY,NDAQ,1.9194493829062906
IT,YUM,1.9194489965845913
ARES,CRM,1.9194283427885817
GD,TDG,1.919416154105949
SYK,UNP,1.919392886701461
GEN,NDAQ,1.919354776192413
GWW,PAYC,1.919316379960747
EW,INTU,1.9192315710527135
ITW,PAYC,1.9191380445241752
EFX,SNPS,1.9191235939684208
CRH,SNPS,1.9191048431305489
ROP,ZTS,1.9191014115687546
KKR,LMT,1.9190813137485576
OKE,SNPS,1.9190793308384195
EPAM,LII,1.919065026807363
MNST,WMT,1.9190623973884562
AEP,TT,1.9190406591598128
MPWR,STLD,1.9190353603197203
CRL,NOW,1.9190180603121536
CSX,FICO,1.9190157612473173
INTU,STLD,1.9190014465395475
DHI,WST,1.9189952314755507
SHW,TJX,1.918988152586157
CB,FISV,1.918987050385143
IDXX,KEYS,1.9189776361982676
HIG,LRCX,1.9189431679049245
FTNT,LII,1.9189412257904859
RMD,UNH,1.9189061003486827
GOOG,TTD,1.9188985970355066
AON,META,1.9188364466334753
CINF,LIN,1.9187862945075627
A,IDXX,1.9187620060190564
LEN,PGR,1.9187402646394291
MSCI,WAT,1.918730800543233
ADI,ECL,1.9187201563753737
ALLE,BLK,1.9187171859651124
MSFT,PNC,1.9187035445340699
ADBE,CME,1.9186895005014537
ACN,HCA,1.9186584101738553
FICO,RTX,1.9186541900749867
ROL,TEL,1.918653708419092
BSX,DE,1.9186383989589946
MAA,TT,1.9186169806072122
EMR,GS,1.9185923301910242
COF,FITB,1.9185918224076601
AZO,DRI,1.9185659648803814
AEE,LRCX,1.9185509658514603
IQV,SYK,1.9185342267029737
CSGP,NDAQ,1.9185232117909543
DE,EMR,1.9185056993202756
ELV,INTU,1.9184968207148445
HUBB,MAS,1.9184818867671174
CBOE,FISV,1.918459350258081
CINF,PAYX,1.9184573720070515
DE,TXN,1.9184558411983919
AZO,META,1.9184526903258645
CDNS,EFX,1.9184305708358766
ADBE,CMG,1.9184153974637423
ADP,LNT,1.9183883748571322
APH,EXC,1.9183795251953515
KO,TMUS,1.9183787144576367
BRO,SBAC,1.9183705820397168
ARES,GLW,1.9183686800350004
CCI,COST,1.9183600090391555
ADI,AZO,1.918338340062433
IEX,MTD,1.9183339601986582
BRK-B,COR,1.91831849411386
AAPL,WSM,1.918217951316091
AMZN,MTCH,1.918215637275293
CBOE,TKO,1.9182087895648732
DECK,TSCO,1.9182010684632178
ATO,KKR,1.9181983970552978
DPZ,NOW,1.9181852767467118
DELL,TSCO,1.918173149140318
AME,CSCO,1.918173098758302
CINF,MCD,1.9181043169906729
FAST,MLM,1.9181020655879357
HCA,XYL,1.9180788559724926
ADSK,CDW,1.9180669527983476
ECL,HLT,1.918061286938419
AMP,VMC,1.9180536491863864
DGX,PAYX,1.9180507336319805
CBRE,LII,1.918027646399749
GEN,TT,1.9180244219636606
NVR,ZTS,1.9180231505734255
ATO,GOOG,1.9179903102181228
DECK,SW,1.9179882433089366
BLK,TYL,1.9179680324274127
NOC,WST,1.917965281074235
LH,SPGI,1.9179633314438773
JBL,SHW,1.9179540934702406
ADI,UNH,1.9179388363115877
ROL,TSCO,1.9179352917028212
ABT,CBRE,1.9179352105657823
AEE,LIN,1.9179289740367151
ALL,MS,1.91790823584879
EBAY,FICO,1.9179049407394564
CINF,SPGI,1.9179001331011696
ANET,ROK,1.917888717229233
APH,GEN,1.9178798865113695
DOV,L,1.9178738322766888
ICE,LHX,1.9178682341702433
CMS,V,1.9178571678465102
SMCI,TT,1.917814141701455
AXON,CME,1.9178062636496678
EMR,SYK,1.9177973687482548
KDP,NDAQ,1.9177962325750921
GDDY,NDAQ,1.9177900278526756
CSCO,FAST,1.9177647256948933
EMR,SNPS,1.917734794689357
CMG,LII,1.9177344247581756
CB,DOV,1.9177329985650389
AZO,CBOE,1.9177252094729675
CMI,TXN,1.9176989640573971
CDW,TYL,1.9176748320503252
ADBE,YUM,1.9176739973704853
GDDY,TDG,1.917660020218263
GWW,STLD,1.9175980903451668
RTX,WM,1.9175947528805242
PODD,SPGI,1.9175636949239907
AIZ,ORCL,1.9175479514009088
FISV,MAA,1.9175376063752396
GDDY,MRSH,1.9175247576649044
CBRE,DECK,1.9175208769950707
PAYX,TYL,1.9175069192918284
JBL,NTAP,1.9175053404854583
EPAM,SHW,1.9174995782751763
TER,WST,1.917496414485328
MCK,ORCL,1.9174680261325487
OKE,TMUS,1.917458828999334
ED,XEL,1.9174450757902437
AVGO,GEN,1.9174298335220485
ADP,TECH,1.9174052642357085
DECK,PLD,1.917400156292189
BRK-B,ECL,1.9173984632654433
HD,WSM,1.917371832141403
FIX,ROST,1.917352834293508
PEP,SPGI,1.9172813975532785
CHD,NDAQ,1.9172631319339244
AZO,ITW,1.917238675692663
ACN,ATO,1.9172135756109443
AAPL,AVY,1.9171995233125183
MNST,ORCL,1.9171945162962964
AVY,POOL,1.917182054460983
AMP,TXN,1.9171672389673862
MCO,STX,1.9171664629950171
IEX,JPM,1.9171571972218482
NSC,ROP,1.9171428419573158
IBKR,V,1.9171361117749854
JPM,MCK,1.917125612871701
ACGL,AZO,1.9170966977176538
BRK-B,CSCO,1.9170881207994228
AVY,CMI,1.91707803743156
MRK,NVDA,1.9170551215555018
SNPS,VRSN,1.9170535142227882
LNT,PLD,1.917001594775494
HUBB,RJF,1.916989104014279
ARE,MRSH,1.916970922356507
ECL,PWR,1.916965551185802
ORCL,SO,1.91695752725161
EW,IDXX,1.9169348956430876
PAYC,XYL,1.9169012673207375
JKHY,POOL,1.9168994708121052
DTE,EME,1.9168946204715112
TJX,VRTX,1.916891055193575
LIN,PEG,1.9168679907793684
AMAT,LDOS,1.9168615339452688
SO,SPGI,1.9168499090470443
NVR,VRTX,1.9168319424494882
CBOE,KKR,1.9168293342314262
AXON,SO,1.916809618435479
FIX,PNR,1.9167601085103982
HLT,PEG,1.916755706774927
EBAY,KLAC,1.9167526538696755
GD,ORCL,1.916739831125084
NTAP,TMUS,1.9167383436544503
ZBRA,ZTS,1.916698386153891
POOL,XYL,1.9166651522630702
BLDR,LII,1.916654811586643
AON,CRL,1.9166509597225474
CB,MCO,1.916647668460854
DELL,MCK,1.916633329633515
DRI,VRSK,1.9166281520872634
AMAT,MTD,1.9166158297050562
AMD,CME,1.9165995752579272
DECK,HIG,1.916586951810986
A,PLD,1.9165815356271916
L,TDG,1.9165696207521674
DOV,MAS,1.9165676390827413
ABBV,VRTX,1.9165598309425016
HLT,RMD,1.9165147151683748
PKG,TDY,1.9165059811168057
APO,NRG,1.9165041211103435
HLT,IBKR,1.9164508651956187
ARE,GRMN,1.9164395893715622
ADP,GLW,1.9164129787433881
FDS,FTNT,1.9163989470161666
ADSK,SYK,1.9163808041936738
DUK,ISRG,1.9163770631492518
ELV,ETN,1.916359560687412
LMT,ROL,1.916357325796037
ETN,ON,1.9163514416928311
LNT,ORLY,1.9163191714457892
HCA,LII,1.9163143954133424
CDNS,IRM,1.916309754517664
MCO,RJF,1.916300218614696
LNT,SYK,1.9162933070374408
ADSK,AXON,1.9162918294399889
ELV,SPGI,1.916278651326018
MRK,WMT,1.9162754275916114
CINF,ICE,1.9162658845363036
NVDA,TSLA,1.9162655629560634
CMG,RMD,1.9162445519636178
LHX,ODFL,1.9162357643067027
LMT,ODFL,1.9162301493506753
JPM,STX,1.9162121392142912
COST,SMCI,1.9161753441178624
FICO,QCOM,1.9161644281515344
COST,RVTY,1.916163132414142
CRL,WST,1.916160481464931
ADSK,FISV,1.9161528975000828
NVR,TPL,1.9161494367941294
ALL,DGX,1.9161344541896794
ECL,PH,1.9161297411952063
AZO,J,1.9161003415500537
AEE,AME,1.9160846043790312
KO,WST,1.9160818626158171
ADSK,PTC,1.9160604592053208
CTAS,NWS,1.9160266235948273
BAX,MSFT,1.916019028371559
DOV,RJF,1.9160154080365128
A,POOL,1.9160006787441113
FISV,OKE,1.9159930716570939
ECL,TMUS,1.9159698622555235
COR,EME,1.915948533556137
ANET,CRH,1.9159237333974124
INTU,RVTY,1.9159218587801201
GWW,TYL,1.915918498499486
CBRE,EMR,1.9159156348661668
BSX,NOC,1.915887402981721
CSX,ITW,1.9158670802175297
ACN,IQV,1.9158566331576046
AVY,ROL,1.9158409264315872
ACGL,MAR,1.9158407305107432
POOL,TXN,1.9158249929386966
CDW,ROK,1.91581586178728
NWS,RSG,1.9157913383336975
CAH,MCK,1.9157910695746365
CRWD,HWM,1.9157901363418521
CMS,WRB,1.9157712165563583
A,TECH,1.9157643920756484
EW,KLAC,1.9157345878423782
PWR,TTWO,1.9157325215241299
CSX,URI,1.915710889170888
CRH,GOOG,1.91569987317736
CAT,IEX,1.9156802687915409
COR,NVR,1.915638774506201
AWK,WMT,1.9156385263139624
HLT,OKE,1.9156095282974133
INTU,PODD,1.9155936897471082
ITW,TPL,1.9155810596163432
BX,JBL,1.9155680568716709
NSC,PAYX,1.9155471934715003
L,LRCX,1.9155172536282672
AAPL,EQIX,1.9155120298718142
HCA,STLD,1.9155063878725358
EBAY,TT,1.9154897056611861
AEP,EXC,1.9154878961436415
EL,ORCL,1.9154528814909038
CME,TDY,1.9154272668187349
APO,CRM,1.915411298464284
MSI,RVTY,1.9154050188192155
DG,TT,1.9153519778406634
ON,TT,1.9153515776013879
FAST,MAS,1.9153493353745532
AVGO,JCI,1.915333676269587
PKG,TRV,1.9153096101016223
URI,VMC,1.9152819217665504
MTD,TXN,1.91522886762546
GOOG,MOH,1.915222481281589
ISRG,LULU,1.915196181473139
MSFT,TROW,1.9151858591348412
SBAC,WM,1.915162024034792
BLK,ZTS,1.915149858068592
AFL,TYL,1.9151468052331224
DELL,SYK,1.9151325406256556
ACN,MAS,1.9151236971447039
EMR,PKG,1.9150760562705154
DECK,MAR,1.9150652850675995
FTNT,SW,1.9150584832028632
ADBE,NVR,1.915056632308599
HIG,OKE,1.9150368818223655
MU,V,1.915014553984025
COR,ROL,1.914987114480364
EME,TER,1.9149388426805722
CB,TPL,1.9149302153214343
SW,V,1.9149201981170025
AIZ,CDW,1.9149201822706767
SO,TRV,1.9149131473632157
HLT,VMC,1.9149005271592736
PKG,XYL,1.9149003407811112
BX,CMG,1.9148875883390795
BX,TJX,1.9148585533606244
ANET,L,1.9148500311045644
EME,KEYS,1.914838356646423
PNR,URI,1.914832832105528
FDS,FIX,1.9148261055150442
AJG,JBHT,1.9148224364930506
CRL,IQV,1.9148154835771374
JPM,POOL,1.9147852143961746
HLT,TSCO,1.9147843761025056
MCO,SW,1.9147549755053244
GNRC,NOW,1.9147259196120043
AAPL,SW,1.91466638317777
ACN,ECL,1.914664352349131
DELL,JBL,1.9146592821854918
EPAM,TDY,1.9146380780612067
ETN,GD,1.9146220704498191
HCA,PTC,1.91461545411951
KO,YUM,1.9146088202208738
DGX,UNH,1.914603406943147
AAPL,CB,1.9145974025536014
NDAQ,ON,1.914586366958506
FTNT,LMT,1.9145862714813515
ARES,MU,1.914580878733069
NVDA,PYPL,1.9145592398675302
NVR,TYL,1.9145091894286765
GS,TPL,1.914502814890646
PGR,PM,1.914484420898916
GDDY,SNPS,1.9144822480997552
DPZ,FTNT,1.9144625961263666
EQIX,IDXX,1.9144334743627855
POOL,TPL,1.9144324148177636
AXP,MLM,1.9144197321779526
HON,MPWR,1.9144184165432367
AME,CRL,1.9143824121059048
EME,TRMB,1.9143744456487712
NOW,PODD,1.9143536004788138
ACN,LHX,1.9143342936222025
LRCX,TTWO,1.9143296544319501
FAST,TECH,1.9143240948273654
ORLY,ZBRA,1.9142833308480423
DE,LII,1.914280792437473
ELV,TDG,1.9142791951810576
AME,JCI,1.914278158915166
DTE,ISRG,1.9142687752562773
FIS,MSFT,1.9142566432730654
FAST,KEYS,1.9142320140217128
IT,MAR,1.9142112526868755
COST,MU,1.914189414762391
MAR,NVR,1.9141750621420204
FIX,KO,1.9141691822830111
POOL,STE,1.9141432579001094
DELL,MCD,1.9141312719187347
HUM,RSG,1.9141235366713223
KKR,STE,1.9141116267338156
MNST,MRSH,1.9141074509178253
RSG,SNA,1.914102404820263
BSX,HIG,1.914086010320767
LEN,NVDA,1.9140825870476321
CINF,JPM,1.9140776956500245
EQIX,NVR,1.9140663371245712
PWR,TER,1.9140583252727585
CDNS,CSGP,1.91401816609737
GRMN,SMCI,1.9140146756356753
AXP,RF,1.913994576235314
CTAS,SRE,1.9139925800174644
AXP,CSCO,1.9139799908623252
FAST,NTAP,1.9139508684212054
HCA,TRV,1.9139200328125028
QCOM,SNPS,1.9138927717473684
ACGL,ROL,1.9138616904128096
AME,COR,1.9138072104505743
MNST,TDG,1.9136916162408273
CB,HUBB,1.9136631210466275
CMG,PAYX,1.9136424845965194
ABT,AFL,1.9136398913142907
DUK,ORCL,1.9136182256607386
DHI,LDOS,1.9136134872866992
PAYC,WST,1.913600454009446
PG,UNH,1.9135883980224817
HWM,MS,1.9135873748513224
MA,TRMB,1.913584993171749
ADBE,ITW,1.913574617463609
FIX,GDDY,1.9135537011765555
AXON,DPZ,1.9135500935395238
MTD,PH,1.913540454689933
ETN,GLW,1.9135400186640152
HD,KEYS,1.9135370141593324
DECK,RJF,1.913535460783057
APH,WAT,1.9135259786555365
KR,NVDA,1.9134987599278448
CDNS,EXR,1.9134970419584585
TSCO,V,1.913496443453837
BRK-B,TEL,1.9134886766168508
IQV,WST,1.913480002503626
CRH,PCAR,1.9134792456591831
APH,CRM,1.913467242754341
SHW,TEL,1.9134598931597355
ELV,LRCX,1.913435497154001
PEG,SPGI,1.9134308747370867
ROST,WMT,1.9134284007012252
MS,NTAP,1.9134139440618059
HWM,WMB,1.9134026316461739
COR,MPWR,1.9133910091797623
ROP,XYL,1.9133674639874125
HLT,NDSN,1.9133132452718755
MCD,PTC,1.9132418917670624
ADBE,EME,1.9132356521258322
AAPL,MOH,1.9132042933486317
BLK,LDOS,1.913203740836196
AIZ,CAT,1.9132024859631225
FAST,IEX,1.9131731950427902
META,XYL,1.9131727792760866
FISV,HWM,1.9131708063675321
NRG,ORLY,1.9131463055891802
DXCM,MSCI,1.9131419870404827
HCA,TSCO,1.9131163208331154
IT,XYL,1.9131105743981875
ROP,TPL,1.9130930273846174
HIG,ICE,1.9130925580461047
EXR,MSCI,1.9130713843332687
APD,NVDA,1.9130651474864984
AMAT,CBRE,1.9130601718503202
DGX,ORCL,1.9130458367052594
AVGO,ROST,1.9130402938980529
GS,V,1.9130270415908286
GD,TMUS,1.9130134303320407
ISRG,PODD,1.913010687842126
BX,EMR,1.9129367829481205
CDNS,JNJ,1.912932393159313
MOH,TT,1.9129149947869895
CME,GWW,1.9129114004529744
IEX,SHW,1.9129102497020931
AIZ,DOV,1.9128108187468371
MA,SO,1.9127944829001293
